id,total_games,win,lose,kill,death,assist,cs,jungle_cs,gold,pick_rate,ban_rate,ward,kills_per_game,deaths_per_game,assists_per_game,wards_per_game,gold_per_game,cs_per_game,jg_cs_per_game,win_rate,region,rank,sumofallgames,name,role1,role2,role3,class_type,archetype_type
6,19407,9650,9757,118428,121744,90068,3064142,319991,225514346,0.0176,0.0037188502644721925,18628,6.102334209305921,6.273200391611274,4.641005822641315,0.9598598443860463,11620.257948163035,157.88849384242798,16.48843200906889,49.72432627402484,kr,bronze,11008241,Urgot,Top,NA,NA,Fighter,Juggernaut
7,81909,39781,42128,604363,436123,499592,9471937,415321,859587023,0.0744,0.24481949264751254,169776,7.378468788533617,5.3244820471498855,6.0993541613253734,2.0727392594220415,10494.414814000904,115.63975875666898,5.070517281373231,48.56731250534129,kr,bronze,11008241,LeBlanc,Mid,NA,NA,Slayer,Burst
8,35431,17565,17866,230156,207804,183520,5509876,260711,392258239,0.0322,0.010173923313985794,39238,6.4958934266602695,5.865033445288025,5.179644943693376,1.1074482797550167,11071.046230701928,155.5100335864074,7.358273828003726,49.57523073015157,kr,bronze,11008241,Vladimir,Mid,Top,NA,Mage,Battlemage
9,23553,11564,11989,127393,143554,204146,913352,2104086,241304975,0.0214,0.00299103189743645,53636,5.408780197851653,6.094934827835095,8.667515815395067,2.277247059822528,10245.190633889526,38.778584469069756,89.33409756718889,49.09777947607524,kr,bronze,11008241,Fiddlesticks,Jungle,NA,NA,Mage,Specialist
10,26432,13708,12724,133639,159096,138231,4503807,489981,306340642,0.024,0.0027354960595366404,27429,5.0559549031477,6.0190677966101696,5.229683716707021,1.037719430992736,11589.76399818402,170.39221398305085,18.53741676755448,51.861380145278446,kr,bronze,11008241,Kayle,Top,NA,NA,Marksman,Specialist
11,161836,83482,78354,1431882,1125846,724254,6912914,18283410,1973511566,0.147,0.212635151445901,213926,8.847734743814726,6.956709261227416,4.475234187696186,1.321869052621172,12194.515225289799,42.71555154600954,112.97492523295188,51.584319928816825,kr,bronze,11008241,Master Yi,Jungle,NA,NA,Slayer,Skirmisher
12,48226,24758,23468,87846,291287,613592,1525790,47744,359532208,0.0438,0.016512992383286025,170846,1.8215485422800979,6.040040641977357,12.72326131132584,3.5426118691162443,7455.152988014764,31.638327872931615,0.9900053912827106,51.337452826276284,kr,bronze,11008241,Alistar,Support,NA,NA,Tank,Vanguard
13,32859,14383,18476,138041,198352,208303,5260337,437385,343604594,0.0298,0.004832470451830666,57236,4.201010377674305,6.036458808849934,6.339298213579233,1.7418667640524665,10456.940077299978,160.0881645820019,13.310965032411211,43.771873763656835,kr,bronze,11008241,Ryze,Mid,Top,NA,Mage,Battlemage
14,25968,13359,12609,106807,191169,144968,3887598,385121,282395515,0.0236,0.0050807390710821,26557,4.113023721503389,7.361714417744917,5.582563154651879,1.0226817621688231,10874.750269562539,149.7072550831793,14.830599199014172,51.44408502772643,kr,bronze,11008241,Sion,Top,Mid,NA,Tank,Vanguard
15,30931,15762,15169,174230,177740,242290,5389305,358133,362252676,0.0281,0.004176325667566162,41538,5.632860237302383,5.746338624680741,7.833241731596133,1.342924574051922,11711.638033041285,174.23636481200091,11.57844880540558,50.95858523811063,kr,bronze,11008241,Sivir,Bottom,NA,NA,Marksman,Marksman
16,47380,24227,23153,49284,255132,604375,869254,30136,346890733,0.043,0.005152140108918511,153817,1.0401857323765302,5.38480371464753,12.75590966652596,3.2464542000844236,7321.459117771212,18.346433094132546,0.6360489658083579,51.13338961587167,kr,bronze,11008241,Soraka,Support,NA,NA,Controller,Enchanter
17,132706,67927,64779,726417,864804,692977,18366745,2953904,1509392749,0.1206,0.23687154014896236,149181,5.473882115352735,6.516691031302277,5.22189652314138,1.1241466097991049,11373.960099769414,138.4017678175817,22.259008635630643,51.18608050879387,kr,bronze,11008241,Teemo,Top,NA,NA,Marksman,Specialist
18,83764,42704,41060,663238,503056,459264,12991584,1343225,1033144200,0.0761,0.01889984049987952,91323,7.917936106203142,6.005634878945609,5.482832720500453,1.0902416312497016,12333.988348216417,155.09746430447447,16.03582684685545,50.98132849434125,kr,bronze,11008241,Tristana,Bottom,NA,NA,Marksman,Marksman
19,82849,42355,40494,616011,549420,539885,4409312,6519174,902589160,0.0753,0.03366432469907304,111337,7.43534623230214,6.631582758995281,6.51649386232785,1.3438544822508418,10894.388103658463,53.2210648287849,78.68741928086035,51.12312761771416,kr,bronze,11008241,Warwick,Jungle,Top,NA,Fighter,Diver
